,position,language,gender_tuned,income_level,price
2730,186,Russian,female,11584.99538,15
2731,187,Russian,male,6966.635411,9
2732,188,Russian,female,9828.148515,24
2733,189,Russian,female,11584.99538,9
2734,190,Russian,male,11584.99538,18
2735,191,Russian,female,11584.99538,9
2736,192,Russian,female,11584.99538,12
2737,193,Russian,female,3659.031312,9
2738,194,Russian,female,11584.99538,6
2739,195,Russian,female,6663.295293,9
2740,196,Russian,female,11584.99538,6
2741,197,Russian,male,6966.635411,9
2742,198,Russian,male,3659.031312,15
2743,199,Russian,female,6663.295293,15
2744,200,Russian,male,11584.99538,15
2745,201,Russian,female,3659.031312,6
2746,202,Russian,male,11584.99538,6
2747,203,Russian,female,11584.99538,9
2748,204,Russian,female,6663.295293,6
2749,205,Russian,male,3659.031312,3
2750,206,Russian,female,11584.99538,6
2751,207,Russian,female,11584.99538,9
2752,208,Russian,female,11584.99538,12
2753,209,Russian,female,3659.031312,6
2754,210,Russian,female,4793.58702,9
2755,211,Russian,female,11584.99538,9
2756,212,Russian,female,3659.031312,9
2757,213,Russian,female,11584.99538,6
2758,214,Russian,female,11584.99538,12
2759,215,Russian,female,11584.99538,9
2760,216,Russian,female,11584.99538,9
2761,217,Russian,female,3659.031312,12
2762,218,Russian,female,11584.99538,12
2763,219,Russian,female,4697.704576,15
2764,220,Russian,female,11584.99538,18
2765,221,Russian,female,3659.031312,12
2766,222,Russian,female,11584.99538,18
2767,223,Russian,female,11584.99538,9
2768,224,Russian,male,11584.99538,15
2769,225,Russian,female,3659.031312,9
2770,226,Russian,male,3659.031312,6
2771,227,Russian,female,11584.99538,9
2772,228,Russian,female,23494.5962,15
2773,229,Russian,male,4339.843279,9
2774,230,Russian,male,33228.23668,18
2775,231,Russian,female,4503.516985,9
2776,232,Russian,male,4697.704576,9
2777,233,Russian,female,43592.08358,51
2778,234,Russian,female,7411.836116,12
2779,235,Russian,female,11584.99538,9
2780,236,Russian,male,11584.99538,12
2781,237,Russian,female,3659.031312,12
2782,238,Russian,male,11584.99538,6
2783,239,Russian,female,11584.99538,9
2784,240,Russian,male,11584.99538,9
2785,241,Russian,female,11584.99538,12
2786,242,Russian,female,3659.031312,6
2787,243,Russian,male,11584.99538,9
2788,244,Russian,female,3659.031312,9
2789,245,Russian,female,3659.031312,12
2790,246,Russian,female,3659.031312,15
2791,247,Russian,female,11584.99538,12
2792,248,Russian,male,46194.72523,18
2793,249,Russian,female,11584.99538,15
2794,250,Russian,female,11584.99538,12
2795,251,Russian,female,3659.031312,12
2796,252,Russian,female,11584.99538,12
2797,253,Russian,female,11584.99538,9
2798,254,Russian,female,3659.031312,9
2799,255,Russian,female,11584.99538,9
2800,256,Russian,female,11584.99538,6
2801,257,Russian,female,4622.733493,9
2802,258,Russian,male,9812.390376,6
2803,259,Russian,female,11584.99538,12
2804,260,Russian,male,11584.99538,9
2805,261,Russian,female,11584.99538,9
2806,262,Russian,female,11584.99538,15
2807,263,Russian,female,11584.99538,15
2808,264,Russian,male,9812.390376,9
2809,265,Russian,female,4697.704576,9
2810,266,Russian,female,11584.99538,6
2811,267,Russian,female,11584.99538,9
2812,269,Russian,female,11584.99538,9
2813,270,Russian,female,11584.99538,15
2814,271,Russian,male,11584.99538,6
2815,272,Russian,male,11584.99538,9
2816,273,Russian,female,11584.99538,9
2817,274,Russian,male,11584.99538,12
2818,275,Russian,female,11584.99538,6
2819,276,Russian,female,11584.99538,6
2820,277,Russian,female,11584.99538,12
2821,278,Russian,female,3659.031312,6
2822,279,Russian,female,3659.031312,12
2823,280,Russian,male,11584.99538,6
2824,281,Russian,male,11584.99538,9
2825,282,Russian,female,11584.99538,9
2826,283,Russian,male,11584.99538,6
2827,284,Russian,female,6663.295293,6
2828,285,Russian,female,3659.031312,12
2829,286,Russian,female,11584.99538,9
2830,287,Russian,female,11584.99538,6
2831,288,Russian,female,11584.99538,12
2832,289,Russian,female,11584.99538,24
2833,290,Russian,female,11584.99538,15
2834,291,Russian,male,3659.031312,9
2835,292,Russian,female,3659.031312,24
2836,293,Russian,female,11584.99538,9
2837,294,Russian,female,11584.99538,12
2838,295,Russian,female,43592.08358,18
2839,296,Russian,female,3659.031312,9
2840,297,Russian,female,11584.99538,9
2841,298,Russian,female,11584.99538,21
2842,299,Russian,female,11584.99538,9
2843,300,Russian,female,6966.635411,6
2844,301,Russian,female,11584.99538,12
2845,302,Russian,male,3659.031312,6
2846,303,Russian,female,3659.031312,9
2847,304,Russian,female,7411.836116,9
2848,305,Russian,female,10261.67925,12
2849,306,Russian,female,11584.99538,6
2850,307,Russian,female,11584.99538,18
2851,308,Russian,female,11584.99538,9
2852,309,Russian,female,11584.99538,9
2853,310,Russian,male,11584.99538,9
2854,311,Russian,female,9812.390376,9
2855,312,Russian,male,11584.99538,6
2856,313,Russian,male,11584.99538,12
2857,314,Russian,male,4697.704576,6
2858,315,Russian,male,3659.031312,9
2859,316,Russian,female,11584.99538,6
2860,317,Russian,female,11584.99538,9
2861,318,Russian,female,3659.031312,12
2862,319,Russian,female,65297.51751,21
2863,320,Russian,male,3659.031312,12
2864,321,Russian,female,4622.733493,12
2865,322,Russian,female,23723.30611,15
2866,323,Russian,male,4793.58702,9
2867,324,Russian,female,11584.99538,18
2868,325,Russian,female,11584.99538,6
2869,326,Russian,female,11584.99538,12
2870,327,Russian,female,3659.031312,6
2871,328,Russian,female,46445.2491,15
2872,329,Russian,male,3659.031312,3
2873,330,Russian,male,11584.99538,6
2874,331,Russian,female,11584.99538,21
2875,332,Russian,female,11584.99538,6
2876,333,Russian,female,11584.99538,6
2877,334,Russian,female,11584.99538,30
2878,336,Russian,female,3659.031312,12
2879,337,Russian,female,11584.99538,15
2880,338,Russian,female,9812.390376,6
2881,339,Russian,female,4793.58702,9
2882,340,Russian,female,2032.6,21
2883,341,Russian,male,4697.704576,3
2884,342,Russian,female,11584.99538,6
2885,343,Russian,female,3659.031312,9
2886,344,Russian,female,11584.99538,15
2887,345,Russian,female,11584.99538,12
2888,346,Russian,female,6663.295293,12
2889,347,Russian,female,11584.99538,12
2890,348,Russian,female,11584.99538,6
2891,349,Russian,male,11584.99538,6
2892,350,Russian,female,11584.99538,9
2893,351,Russian,female,11584.99538,9
2894,352,Russian,female,11584.99538,6
2895,353,Russian,male,11584.99538,6
2896,354,Russian,male,4793.58702,9
2897,355,Russian,male,3659.031312,9
2898,356,Russian,female,11584.99538,9
2899,357,Russian,female,6663.295293,9
2900,358,Russian,female,6663.295293,15
2901,359,Russian,female,11584.99538,15
2902,360,Russian,female,6663.295293,12
2903,361,Russian,female,46420.66377,15
2904,362,Russian,female,6663.295293,12
2905,363,Russian,female,11584.99538,18
2906,364,Russian,female,43592.08358,15
2907,365,Russian,female,4503.516985,12
2908,366,Russian,female,9812.390376,9
2909,367,Russian,female,11584.99538,15
2910,368,Russian,female,11584.99538,12
2911,369,Russian,female,11584.99538,12
2912,370,Russian,female,11584.99538,6
2913,371,Russian,female,11584.99538,15
2914,372,Russian,female,11584.99538,9
2915,373,Russian,male,29600.37825,9
2916,374,Russian,female,3659.031312,18
2917,375,Russian,female,6108.510696,15
2918,377,Russian,male,3659.031312,9
2919,378,Russian,male,11584.99538,12
2920,379,Russian,male,11584.99538,6
2921,380,Russian,female,11584.99538,9
2922,381,Russian,female,11584.99538,18
2923,382,Russian,female,4622.733493,12
2924,383,Russian,female,11584.99538,21
2925,384,Russian,male,11584.99538,9
2926,385,Russian,female,11584.99538,12
2927,386,Russian,female,19266.2755,12
2928,387,Russian,male,3659.031312,3
2929,388,Russian,female,11584.99538,9
2930,389,Russian,female,11584.99538,15
2931,390,Russian,female,11584.99538,9
2932,391,Russian,female,11584.99538,12
2933,392,Russian,male,3659.031312,9
2934,393,Russian,female,11584.99538,6
2935,394,Russian,female,40493.92857,9
2936,396,Russian,female,4622.733493,9
2937,397,Russian,female,3659.031312,9
2938,398,Russian,female,9812.390376,9
2939,399,Russian,female,11584.99538,9
2940,400,Russian,female,11584.99538,9
2941,401,Russian,male,11584.99538,18
2942,402,Russian,male,11584.99538,15
2943,403,Russian,female,11584.99538,18
2944,404,Russian,female,3659.031312,9
2945,405,Russian,female,3659.031312,9
2946,406,Russian,female,11584.99538,9
2947,407,Russian,male,11584.99538,18
2948,408,Russian,female,11584.99538,18
2949,409,Russian,female,11584.99538,9
2950,410,Russian,female,11584.99538,12
2951,411,Russian,female,11584.99538,12
2952,412,Russian,female,11584.99538,9
2953,413,Russian,female,3659.031312,12
2954,414,Russian,female,11584.99538,9
2955,415,Russian,female,11584.99538,6
2956,416,Russian,female,3659.031312,12
2957,417,Russian,female,3659.031312,12
2958,418,Russian,female,11584.99538,9
2959,419,Russian,female,6663.295293,12
2960,420,Russian,male,11584.99538,12
2961,421,Russian,male,11584.99538,18
2962,422,Russian,male,11584.99538,15
2963,423,Russian,female,11584.99538,18
2964,424,Russian,female,3659.031312,9
2965,425,Russian,female,3659.031312,9
2966,426,Russian,female,11584.99538,9
2967,427,Russian,male,11584.99538,18
2968,428,Russian,female,11584.99538,18
2969,429,Russian,female,11584.99538,9
2970,430,Russian,female,11584.99538,12
2971,431,Russian,female,11584.99538,12
2972,432,Russian,female,11584.99538,9
2973,433,Russian,female,3659.031312,12
2974,434,Russian,female,11584.99538,9
2975,435,Russian,female,11584.99538,6
2976,436,Russian,female,3659.031312,12
2977,437,Russian,female,3659.031312,12
2978,438,Russian,female,11584.99538,9
2979,439,Russian,female,6663.295293,12
2980,440,Russian,male,11584.99538,12
2981,441,Russian,male,11584.99538,18
2982,442,Russian,male,11584.99538,15
2983,443,Russian,female,11584.99538,18
2984,444,Russian,female,3659.031312,9
2985,445,Russian,female,3659.031312,9
2986,446,Russian,female,11584.99538,9
2987,447,Russian,male,11584.99538,18
2988,448,Russian,female,11584.99538,18
2989,449,Russian,female,11584.99538,9
2990,450,Russian,female,11584.99538,12
2991,451,Russian,female,11584.99538,12
2992,452,Russian,female,11584.99538,9
2993,453,Russian,female,3659.031312,12
2994,454,Russian,female,11584.99538,9
2995,455,Russian,female,11584.99538,6
2996,456,Russian,female,3659.031312,12
2997,457,Russian,female,3659.031312,12
2998,458,Russian,female,11584.99538,9
2999,459,Russian,female,6663.295293,12
3000,460,Russian,male,11584.99538,12
3001,461,Russian,male,11584.99538,18
3002,462,Russian,male,11584.99538,15
3003,463,Russian,female,11584.99538,18
3004,464,Russian,female,3659.031312,9
3005,465,Russian,female,3659.031312,9
3006,466,Russian,female,11584.99538,9
3007,467,Russian,male,11584.99538,18
3008,468,Russian,female,11584.99538,18
3009,469,Russian,female,11584.99538,9
3010,470,Russian,female,11584.99538,12
3011,471,Russian,female,11584.99538,12
3012,472,Russian,female,11584.99538,9
3013,473,Russian,female,3659.031312,12
3014,474,Russian,female,11584.99538,9
3015,475,Russian,female,11584.99538,6
3016,476,Russian,female,3659.031312,12
3017,477,Russian,female,3659.031312,12
3018,478,Russian,female,11584.99538,9
3019,479,Russian,female,6663.295293,12
3020,480,Russian,male,11584.99538,12
3021,481,Russian,male,11584.99538,18
3022,482,Russian,male,11584.99538,15
3023,483,Russian,female,11584.99538,18
3024,484,Russian,female,3659.031312,9
3025,485,Russian,female,3659.031312,9
3026,486,Russian,female,11584.99538,9
3027,487,Russian,male,11584.99538,18
3028,488,Russian,female,11584.99538,18
3029,489,Russian,female,11584.99538,9
3030,490,Russian,female,11584.99538,12
3031,491,Russian,female,11584.99538,12
3032,492,Russian,female,11584.99538,9
3033,493,Russian,female,3659.031312,12
3034,494,Russian,female,11584.99538,9
3035,495,Russian,female,11584.99538,6
3036,496,Russian,female,3659.031312,12
3037,497,Russian,female,3659.031312,12
3038,498,Russian,female,11584.99538,9
3039,499,Russian,female,6663.295293,12
3040,500,Russian,male,11584.99538,12
3041,501,Russian,male,11584.99538,18
3042,502,Russian,male,11584.99538,15
3043,503,Russian,female,11584.99538,18
3044,504,Russian,female,3659.031312,9
3045,505,Russian,female,3659.031312,9
3046,506,Russian,female,11584.99538,9
3047,507,Russian,male,11584.99538,18
3048,508,Russian,female,11584.99538,18
3049,509,Russian,female,11584.99538,9
3050,510,Russian,female,11584.99538,12
3051,511,Russian,female,11584.99538,12
3052,512,Russian,female,11584.99538,9
3053,513,Russian,female,3659.031312,12
3054,514,Russian,female,11584.99538,9
3055,515,Russian,female,11584.99538,6
3056,516,Russian,female,3659.031312,12
3057,517,Russian,female,3659.031312,12
3058,518,Russian,female,11584.99538,9
3059,519,Russian,female,6663.295293,12
3060,520,Russian,male,11584.99538,12
3061,521,Russian,male,11584.99538,18
3062,522,Russian,male,11584.99538,15
3063,523,Russian,female,11584.99538,18
3064,524,Russian,female,3659.031312,9
3065,525,Russian,female,3659.031312,9
3066,526,Russian,female,11584.99538,9
3067,527,Russian,male,11584.99538,18
3068,528,Russian,female,11584.99538,18
3069,529,Russian,female,11584.99538,9
3070,530,Russian,female,11584.99538,12
3071,531,Russian,female,11584.99538,12
3072,532,Russian,female,11584.99538,9
3073,533,Russian,female,3659.031312,12
3074,534,Russian,female,11584.99538,9
3075,535,Russian,female,11584.99538,6
3076,536,Russian,female,3659.031312,12
3077,537,Russian,female,3659.031312,12
3078,538,Russian,female,11584.99538,9
3079,539,Russian,female,6663.295293,12
3080,540,Russian,male,11584.99538,12
3081,541,Russian,male,11584.99538,18
3082,542,Russian,male,11584.99538,15
3083,543,Russian,female,11584.99538,18
3084,544,Russian,female,3659.031312,9
3085,545,Russian,female,3659.031312,9
3086,546,Russian,female,11584.99538,9
3087,547,Russian,male,11584.99538,18
3088,548,Russian,female,11584.99538,18
3089,549,Russian,female,11584.99538,9
3090,550,Russian,female,11584.99538,12
3091,551,Russian,female,11584.99538,12
3092,552,Russian,female,11584.99538,9
3093,553,Russian,female,3659.031312,12
3094,554,Russian,female,11584.99538,9
3095,555,Russian,female,11584.99538,6
3096,556,Russian,female,3659.031312,12
3097,557,Russian,female,3659.031312,12
3098,558,Russian,female,11584.99538,9
3099,559,Russian,female,6663.295293,12
3100,560,Russian,male,11584.99538,12
3101,561,Russian,male,11584.99538,18
3102,562,Russian,male,11584.99538,15
3103,563,Russian,female,11584.99538,18
3104,564,Russian,female,3659.031312,9
3105,565,Russian,female,3659.031312,9
3106,566,Russian,female,11584.99538,9
3107,567,Russian,male,11584.99538,18
3108,568,Russian,female,11584.99538,18
3109,569,Russian,female,11584.99538,9
3110,570,Russian,female,11584.99538,12
3111,571,Russian,female,11584.99538,12
3112,572,Russian,female,11584.99538,9
3113,573,Russian,female,3659.031312,12
3114,574,Russian,female,11584.99538,9
3115,575,Russian,female,11584.99538,6
3116,576,Russian,female,3659.031312,12
3117,577,Russian,female,3659.031312,12
3118,578,Russian,female,11584.99538,9
3119,579,Russian,female,6663.295293,12
3120,580,Russian,male,11584.99538,12
3121,581,Russian,male,11584.99538,18
3122,582,Russian,male,11584.99538,15
3123,583,Russian,female,11584.99538,18
3124,584,Russian,female,3659.031312,9
3125,585,Russian,female,3659.031312,9
3126,586,Russian,female,11584.99538,9
3127,587,Russian,male,11584.99538,18
3128,588,Russian,female,11584.99538,18
3129,589,Russian,female,11584.99538,9
3130,590,Russian,female,11584.99538,12
3131,591,Russian,female,11584.99538,12
3132,592,Russian,female,11584.99538,9
3133,593,Russian,female,3659.031312,12
3134,594,Russian,female,11584.99538,9
3135,595,Russian,female,11584.99538,6
3136,596,Russian,female,3659.031312,12
3137,597,Russian,female,3659.031312,12
3138,598,Russian,female,11584.99538,9
3139,599,Russian,female,6663.295293,12
3140,600,Russian,male,11584.99538,12
3141,601,Russian,male,11584.99538,18
3142,602,Russian,male,11584.99538,15
3143,603,Russian,female,11584.99538,18
3144,604,Russian,female,3659.031312,9
3145,605,Russian,female,3659.031312,9
3146,606,Russian,female,11584.99538,9
3147,607,Russian,male,11584.99538,18
3148,608,Russian,female,11584.99538,18
3149,609,Russian,female,11584.99538,9
3150,610,Russian,female,11584.99538,12
3151,611,Russian,female,11584.99538,12
3152,612,Russian,female,11584.99538,9
3153,613,Russian,female,3659.031312,12
3154,614,Russian,female,11584.99538,9
3155,615,Russian,female,11584.99538,6
3156,616,Russian,female,3659.031312,12
3157,617,Russian,female,3659.031312,12
3158,1,Greek,male,19582.53598,9
3159,2,Greek,male,19582.53598,9
3160,3,Greek,female,19582.53598,15
3161,4,Greek,male,19582.53598,6
3162,5,Greek,female,19582.53598,9
3163,6,Greek,male,19582.53598,12
3164,7,Greek,female,19582.53598,18
3165,8,Greek,male,27858.371,15
3166,9,Greek,female,19582.53598,12
3167,10,Greek,female,19582.53598,9
3168,11,Greek,female,19582.53598,9
3169,12,Greek,female,19582.53598,9
3170,13,Greek,female,19582.53598,9
3171,14,Greek,female,19582.53598,6
3172,15,Greek,male,19582.53598,15
3173,16,Greek,female,19582.53598,12
3174,17,Greek,male,19582.53598,21
3175,18,Greek,male,19582.53598,9
3176,19,Greek,male,19582.53598,12
3177,20,Greek,female,19582.53598,6
3178,21,Greek,female,19582.53598,18
3179,22,Greek,male,19582.53598,6
3180,23,Greek,female,19582.53598,9
3181,24,Greek,female,19582.53598,9
3182,25,Greek,female,19582.53598,9
3183,26,Greek,female,19582.53598,18
3184,27,Greek,female,19582.53598,18
3185,28,Greek,female,19582.53598,12
3186,29,Greek,female,27858.371,15
3187,30,Greek,male,19582.53598,12
3188,31,Greek,female,19582.53598,9
3189,32,Greek,male,19582.53598,6
